Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
20.75,0.0,0.021370201,14.0,153.0024,2.0,2.0,1.0,1.0,2277.036,23.0
11.509711906086451,0.0,0.193772568,6.0,190.3846,4.0,2.0,0.0,0.0,573.2538,1.0
6.26,1.0,0.009866049,10.0,151.1366,6.0,2.0,1.0,1.0,2267.049,20.0
18.2,0.0,0.082551042,6.0,147.3734,0.0,2.0,2.0,0.0,296.9468,14.0
13.0,0.0,0.099729888,9.0,46.306,3.0,1.0,2.0,2.0,559.272,25.0
20.25,1.0,0.018801549,6.0,222.1772,6.0,2.0,1.0,1.0,5559.43,20.0
8.695,0.0,0.119721451,9.0,95.5094,9.0,1.0,0.0,1.0,1237.7222,15.0
7.27,0.0,0.071222087,14.0,113.5518,7.0,1.0,1.0,1.0,569.259,18.0
16.081265025694016,1.0,0.060371962,2.0,174.0712,5.0,1.0,2.0,3.0,3866.9664,1.0
12.85,0.0,0.033287541,6.0,198.4768,7.0,2.0,1.0,1.0,1379.5376,18.0
7.075,0.0,0.05858462,4.0,142.7128,3.0,1.0,2.0,2.0,1869.5664,25.0
17.531892401194415,1.0,0.11679292,0.0,196.211,5.0,1.0,2.0,3.0,5499.508,1.0
8.195,0.0,0.031452265,0.0,94.3462,9.0,1.0,0.0,1.0,925.462,15.0
7.09,0.0,0.00721395,0.0,47.9034,6.0,2.0,1.0,1.0,583.2408,20.0
6.095,0.0,0.081196619,11.0,141.4154,8.0,2.0,0.0,1.0,1418.154,13.0
19.35,1.0,0.049916364,6.0,80.2644,2.0,2.0,1.0,1.0,942.7728,23.0
6.15,0.0,0.04627095,0.0,99.3384,8.0,2.0,0.0,1.0,2364.9216,13.0
12.63158152175114,1.0,0.02747716,3.0,87.9856,5.0,1.0,2.0,3.0,3251.7672,1.0
16.402328719949068,1.0,0.104704537,6.0,125.2678,4.0,2.0,0.0,0.0,254.3356,1.0
17.7,0.0,0.012540003,9.0,167.0474,6.0,2.0,1.0,1.0,5895.659,20.0
17.85,0.0,0.147023834,1.0,93.7436,3.0,1.0,2.0,2.0,1134.5232,25.0
9.395,0.0,0.159657596,14.0,224.972,7.0,1.0,1.0,1.0,7696.648,18.0
15.75,0.0,0.141398626,7.0,250.5382,2.0,1.0,1.0,1.0,2775.7202,23.0
7.475,0.0,0.148821808,6.0,241.2854,7.0,1.0,1.0,1.0,5317.0788,18.0
7.075,0.0,0.0,5.0,98.0068,3.0,1.0,2.0,2.0,874.8612,25.0
6.445,0.0,0.029691762,0.0,92.6436,8.0,2.0,0.0,1.0,1039.9796,13.0
19.1,0.0,0.096715523,6.0,235.0958,6.0,2.0,1.0,1.0,3038.0454,20.0
20.25,1.0,0.014790559,4.0,193.6162,6.0,2.0,1.0,1.0,3848.324,20.0
15.0,1.0,0.054378253,3.0,59.1904,8.0,2.0,0.0,1.0,527.3136,13.0
6.67,1.0,0.123428594,13.0,89.1514,8.0,2.0,0.0,1.0,2390.8878,13.0
9.747688489902472,1.0,0.029943463,3.0,60.222,5.0,1.0,2.0,3.0,1677.816,1.0
16.7,1.0,0.052368061,5.0,112.7176,1.0,0.0,2.0,1.0,801.6232,3.0
7.07,0.0,0.093861144,13.0,115.5834,7.0,2.0,1.0,1.0,1267.0174,18.0
6.48,0.0,0.033968647,13.0,148.0076,7.0,1.0,1.0,1.0,886.8456,18.0
19.0,1.0,0.173154079,6.0,228.272,0.0,2.0,2.0,0.0,452.744,14.0
13.35,0.0,0.139735226,5.0,147.5392,7.0,2.0,1.0,1.0,3877.6192,18.0
8.438241630005642,0.0,0.043351896,6.0,146.6418,5.0,1.0,2.0,3.0,4414.254,1.0
9.919148180075686,0.0,0.042086652,7.0,122.4388,5.0,1.0,2.0,3.0,5448.9072,1.0
9.695,1.0,0.12848269,0.0,223.9404,9.0,1.0,0.0,1.0,4950.8888,15.0
15.0,0.0,0.049357077,14.0,62.6168,2.0,1.0,1.0,1.0,958.752,23.0
11.15,1.0,0.008326735,4.0,149.9708,2.0,1.0,1.0,1.0,1956.1204,23.0
20.85,0.0,0.021362955,6.0,103.2306,9.0,1.0,0.0,1.0,2404.2038,15.0
9.8,0.0,0.151420934,11.0,194.3478,0.0,2.0,2.0,0.0,387.4956,14.0
16.35,0.0,0.032511818,10.0,165.0842,1.0,0.0,2.0,1.0,994.7052,3.0
9.6,1.0,0.022323658,1.0,101.299,7.0,1.0,1.0,1.0,1754.383,18.0
17.74194308406057,0.0,0.019292355,8.0,129.9994,5.0,1.0,2.0,3.0,3340.9844,1.0
13.35,0.0,0.048124443,1.0,216.7166,7.0,2.0,1.0,1.0,3918.8988,18.0
20.7,0.0,0.09261307,4.0,76.367,1.0,0.0,2.0,1.0,306.268,3.0
11.619304629666082,0.0,0.094697274,0.0,158.4604,5.0,1.0,2.0,3.0,4278.4308,1.0
16.2,0.0,0.035984104,6.0,260.6278,7.0,2.0,1.0,1.0,4425.5726,18.0
7.357377064513239,1.0,0.056596985,13.0,230.9984,5.0,1.0,2.0,3.0,9267.936,1.0
13.23776412335252,0.0,0.2047,5.0,76.867,4.0,2.0,0.0,0.0,229.701,1.0
6.216532201879044,1.0,0.020618324,2.0,129.3994,5.0,1.0,2.0,3.0,2055.9904,1.0
5.5,0.0,0.04709821,11.0,101.3016,8.0,2.0,0.0,1.0,3339.6528,13.0
15.1,1.0,0.087584126,6.0,221.7456,7.0,1.0,1.0,1.0,6410.3224,18.0
15.7,1.0,0.038078899,5.0,122.9046,2.0,1.0,1.0,1.0,1992.0736,23.0
7.895,1.0,0.095102092,2.0,104.4332,2.0,2.0,1.0,1.0,2870.9296,23.0
17.25607703522926,1.0,0.011953902,3.0,164.5184,5.0,1.0,2.0,3.0,2807.0128,1.0
17.35,1.0,0.062799379,0.0,88.183,1.0,0.0,2.0,1.0,539.298,3.0
7.285,0.0,0.031125709,9.0,174.3054,1.0,0.0,2.0,1.0,4377.635,3.0
20.25,0.0,0.026005891,9.0,180.9976,7.0,1.0,1.0,1.0,2716.464,18.0
14.987103799983744,0.0,0.09246392,13.0,190.9504,4.0,2.0,0.0,0.0,383.5008,1.0
15.85,0.0,0.107765165,14.0,59.5904,9.0,1.0,0.0,1.0,703.0848,15.0
6.17,0.0,0.010647477,10.0,66.3826,9.0,1.0,0.0,1.0,1937.478,15.0
19.5,0.0,0.015749341,9.0,182.2608,9.0,1.0,0.0,1.0,3307.6944,15.0
19.2,0.0,0.077628053,9.0,197.611,9.0,1.0,0.0,1.0,3142.576,15.0
16.7,0.0,0.0,3.0,181.2292,3.0,1.0,2.0,2.0,2554.0088,25.0
20.85,1.0,0.056695731,1.0,104.0648,3.0,1.0,2.0,2.0,1869.5664,25.0
14.5,1.0,0.063993068,1.0,260.4594,7.0,2.0,1.0,1.0,5494.8474,18.0
11.395,1.0,0.069529262,10.0,233.1616,1.0,0.0,2.0,1.0,6093.4016,3.0
7.97,0.0,0.034452949,14.0,174.0422,8.0,2.0,0.0,1.0,2586.633,13.0
7.71,1.0,0.06670068,13.0,55.2956,9.0,1.0,0.0,1.0,1255.6988,15.0
19.25,1.0,0.034699737,3.0,141.7496,8.0,2.0,0.0,1.0,4093.3384,13.0
7.075,0.0,0.058346939,4.0,142.2128,8.0,2.0,0.0,1.0,3163.8816,13.0
14.207295701240067,1.0,0.065203103,10.0,166.0816,5.0,1.0,2.0,3.0,5033.448,1.0
11.6,1.0,0.078929571,5.0,79.9276,8.0,2.0,0.0,1.0,1137.1864,13.0
14.86210069345071,0.0,0.182514881,6.0,98.77,5.0,1.0,2.0,3.0,2696.49,1.0
12.1,0.0,0.016895293,7.0,178.566,3.0,1.0,2.0,2.0,898.83,25.0
10.0,0.0,0.073379745,8.0,118.244,8.0,2.0,0.0,1.0,2756.412,13.0
14.35,0.0,0.08075758,0.0,81.896,7.0,2.0,1.0,1.0,878.856,18.0
10.395,0.0,0.112271498,13.0,58.222,9.0,1.0,0.0,1.0,659.142,15.0
11.215846070623371,0.0,0.153741385,4.0,182.6292,4.0,2.0,0.0,0.0,182.4292,1.0
8.1,0.0,0.127929521,6.0,211.4902,1.0,0.0,2.0,1.0,3610.6334,3.0
8.05,1.0,0.07838564,6.0,256.4646,6.0,2.0,1.0,1.0,5153.292,20.0
9.195,1.0,0.078502143,10.0,108.7596,2.0,1.0,1.0,1.0,2588.6304,23.0
20.7,1.0,0.047684831,4.0,212.5876,3.0,1.0,2.0,2.0,1286.3256,25.0
15.7,1.0,0.123159656,6.0,110.1544,2.0,0.0,1.0,1.0,1230.3984,23.0
15.620449740511065,1.0,0.0,6.0,60.2194,5.0,1.0,2.0,3.0,1733.7432,1.0
12.329505905987645,0.0,0.053392944,8.0,193.8162,4.0,2.0,0.0,0.0,384.8324,1.0
16.5,0.0,0.036715907,9.0,180.0318,7.0,1.0,1.0,1.0,3969.4996,18.0
9.0,0.0,0.065236932,13.0,176.437,6.0,2.0,1.0,1.0,7763.228,20.0
6.785,1.0,0.041947547,10.0,41.2112,1.0,0.0,2.0,1.0,809.6128,3.0
19.5,0.0,0.082888496,3.0,178.6002,3.0,1.0,2.0,2.0,1253.7014,25.0
7.575,0.0,0.055390121,4.0,195.2768,8.0,2.0,0.0,1.0,5715.2272,13.0
18.2,1.0,0.012194556,6.0,57.7904,1.0,0.0,2.0,1.0,1464.76,3.0
16.75,0.0,0.060495243,4.0,169.8106,1.0,0.0,2.0,1.0,3251.1014,3.0
7.47,1.0,0.0,5.0,214.3218,6.0,2.0,1.0,1.0,4274.436,20.0
16.408191614614694,1.0,0.014753811,6.0,231.7958,5.0,1.0,2.0,3.0,5375.0034,1.0
12.57744965065689,0.0,0.160707489,6.0,38.019,5.0,1.0,2.0,3.0,1318.284,1.0
13.85,1.0,0.085622362,10.0,119.4124,3.0,1.0,2.0,2.0,2251.7356,25.0
6.635,1.0,0.046350909,5.0,37.4506,2.0,1.0,1.0,1.0,1176.4686,23.0
6.11,1.0,0.102920886,6.0,130.4968,8.0,2.0,0.0,1.0,3523.4136,13.0
15.25,0.0,0.026604781,13.0,86.2198,6.0,2.0,1.0,1.0,610.5386,20.0
15.85,0.0,0.0,3.0,96.4094,6.0,2.0,1.0,1.0,1237.7222,20.0
15.2,0.0,0.031860325,13.0,235.1248,0.0,2.0,2.0,0.0,474.0496,14.0
11.161775548637978,1.0,0.0,13.0,52.6666,5.0,1.0,2.0,3.0,717.7324,1.0
20.75,0.0,0.021250002,14.0,150.5024,8.0,2.0,0.0,1.0,2580.6408,13.0
10.195,0.0,0.159936948,5.0,143.2154,8.0,2.0,0.0,1.0,2552.6772,13.0
7.605,0.0,0.129503146,6.0,164.021,7.0,1.0,1.0,1.0,3914.904,18.0
18.0,1.0,0.142688846,6.0,88.5514,8.0,2.0,0.0,1.0,796.9626,13.0
13.332999238517655,0.0,0.179484411,4.0,228.9352,4.0,2.0,0.0,0.0,916.1408,1.0
18.35,0.0,0.089163056,9.0,191.3504,7.0,1.0,1.0,1.0,3259.7568,18.0
6.59,0.0,0.105761491,6.0,84.8908,9.0,1.0,0.0,1.0,1677.816,15.0
13.8,1.0,0.056960814,13.0,230.0984,9.0,1.0,0.0,1.0,3707.1744,15.0
21.2,1.0,0.00704098,15.0,173.5738,8.0,2.0,0.0,1.0,2954.1546,13.0
10.5,1.0,0.011026594,13.0,166.4842,3.0,1.0,2.0,2.0,2652.5472,25.0
8.97,0.0,0.093203257,9.0,52.7956,7.0,1.0,1.0,1.0,1037.3164,18.0
18.70074131057877,0.0,0.026916794,11.0,50.9666,5.0,1.0,2.0,3.0,717.7324,1.0
10.6,0.0,0.035264298,8.0,86.1224,7.0,2.0,1.0,1.0,426.112,18.0
13.65,0.0,0.015908424,1.0,231.1668,6.0,2.0,1.0,1.0,6911.004,20.0
19.0,0.0,0.017719277,8.0,211.0244,8.0,2.0,0.0,1.0,3811.0392,13.0
14.135199708399073,1.0,0.035334201,13.0,115.3518,5.0,1.0,2.0,3.0,2277.036,1.0
7.875227574436903,0.0,0.065652494,0.0,48.9034,4.0,2.0,0.0,0.0,48.6034,1.0
6.865,0.0,0.056919038,13.0,212.8218,9.0,1.0,0.0,1.0,5770.4886,15.0
10.8,1.0,0.048143292,0.0,40.2138,8.0,2.0,0.0,1.0,690.4346,13.0
16.7,0.0,0.022047313,4.0,110.2886,1.0,0.0,2.0,1.0,1890.2062,3.0
16.24264580240725,0.0,0.090427268,7.0,126.2336,5.0,1.0,2.0,3.0,3195.84,1.0
15.15,0.0,0.027779254,0.0,150.1708,8.0,2.0,0.0,1.0,1504.708,13.0
10.5,0.0,0.0,9.0,238.3248,0.0,2.0,2.0,0.0,711.0744,14.0
17.6,0.0,0.008033611,4.0,174.2422,3.0,1.0,2.0,2.0,4311.055,25.0
19.35,0.0,0.033088472,10.0,175.4738,8.0,2.0,0.0,1.0,521.3214,13.0
15.7,0.0,0.160663021,9.0,59.4562,8.0,2.0,0.0,1.0,829.5868,13.0
18.1,0.0,0.178975721,4.0,155.5288,2.0,1.0,1.0,1.0,1571.288,23.0
10.195,1.0,0.017627888,15.0,239.6538,6.0,2.0,1.0,1.0,2403.538,20.0
11.511746402812628,0.0,0.0194158,1.0,41.6454,4.0,2.0,0.0,0.0,83.8908,1.0
6.655,0.0,0.016993225,6.0,211.0586,7.0,1.0,1.0,1.0,844.2344,18.0
19.0,0.0,0.027139013,9.0,127.3336,2.0,1.0,1.0,1.0,2940.1728,23.0
7.075,0.0,0.03777249,5.0,98.0068,0.0,1.0,2.0,0.0,291.6204,14.0
13.15,0.0,0.036746479,5.0,181.2976,7.0,2.0,1.0,1.0,3259.7568,18.0
20.1,1.0,0.022460102,6.0,226.8036,9.0,1.0,0.0,1.0,3415.554,15.0
20.35,1.0,0.0,4.0,256.7672,3.0,1.0,2.0,2.0,5624.6784,25.0
18.85,0.0,0.05213575,8.0,190.1846,9.0,1.0,0.0,1.0,6687.961,15.0
16.35,1.0,0.062508438,6.0,227.1062,9.0,1.0,0.0,1.0,5642.655,15.0
11.3,0.0,0.007309544,10.0,196.2426,3.0,1.0,2.0,2.0,4943.565,25.0
17.5,0.0,0.015623754,6.0,182.6266,3.0,1.0,2.0,2.0,3135.2522,25.0
18.0,1.0,0.142978223,6.0,87.4514,7.0,2.0,1.0,1.0,796.9626,18.0
7.935,0.0,0.017191055,4.0,51.535,7.0,1.0,1.0,1.0,848.895,18.0
8.398214290675813,0.0,0.143592939,0.0,37.3164,4.0,2.0,0.0,0.0,38.6164,1.0
20.25,1.0,0.011995271,3.0,184.5924,8.0,2.0,0.0,1.0,4997.4948,13.0
15.5,1.0,0.15717236,13.0,149.1418,9.0,1.0,0.0,1.0,588.5672,15.0
13.193912720736797,0.0,0.061393095,4.0,91.812,4.0,2.0,0.0,0.0,372.848,1.0
12.287435734785157,1.0,0.264124669,10.0,155.7314,4.0,2.0,0.0,0.0,155.1314,1.0
15.35,0.0,0.020310046,14.0,218.0508,1.0,0.0,2.0,1.0,3038.7112,3.0
10.1,0.0,0.054630834,8.0,200.2084,8.0,2.0,0.0,1.0,1587.2672,13.0
16.7,1.0,0.052517969,5.0,115.4176,7.0,1.0,1.0,1.0,687.1056,18.0
20.7,1.0,0.047565208,4.0,213.4876,9.0,1.0,0.0,1.0,1929.4884,15.0
16.0,0.0,0.060797393,15.0,223.8404,1.0,0.0,2.0,1.0,3600.6464,3.0
14.0,0.0,0.041291169,15.0,180.7634,8.0,2.0,0.0,1.0,2181.1608,13.0
12.85,0.0,0.022604051,6.0,181.4318,8.0,2.0,0.0,1.0,3428.2042,13.0
20.85,1.0,0.056580228,1.0,105.6648,7.0,2.0,1.0,1.0,623.1888,18.0
12.35,0.0,0.164196823,9.0,120.5124,9.0,1.0,0.0,1.0,2133.2232,15.0
6.85,0.0,0.022976497,5.0,261.6594,3.0,1.0,2.0,2.0,3401.5722,25.0
10.3,0.0,0.027310252,6.0,101.0042,6.0,2.0,1.0,1.0,1289.6546,20.0
15.836232588575747,1.0,0.141975462,13.0,49.6008,4.0,2.0,0.0,0.0,50.6008,1.0
8.775,0.0,0.0,4.0,45.9428,1.0,0.0,2.0,1.0,790.9704,3.0
18.85,0.0,0.01619866,8.0,129.2626,2.0,1.0,1.0,1.0,3147.9024,23.0
10.961118111596464,0.0,0.014205168,9.0,56.7614,5.0,1.0,2.0,3.0,2486.763,1.0
14.85,0.0,0.09344495,0.0,141.0812,6.0,2.0,1.0,1.0,1139.8496,20.0
20.5,1.0,0.019199733,5.0,84.3592,8.0,2.0,0.0,1.0,1816.3024,13.0
7.84,1.0,0.154120252,3.0,51.935,3.0,1.0,2.0,2.0,199.74,25.0
18.25,0.0,0.089004389,5.0,196.7452,7.0,0.0,1.0,1.0,978.726,18.0
10.3,1.0,0.011117041,13.0,85.854,1.0,0.0,2.0,1.0,2683.174,3.0
12.5,0.0,0.103422709,9.0,169.9448,6.0,2.0,1.0,1.0,2897.5616,20.0
10.794844635865937,0.0,0.089035961,4.0,260.5594,5.0,1.0,2.0,3.0,9158.079,1.0
20.25,1.0,0.102723919,3.0,93.212,8.0,2.0,0.0,1.0,1957.452,13.0
9.752596833359144,1.0,0.024733134,14.0,40.2822,5.0,1.0,2.0,3.0,1296.3126,1.0
15.0,0.0,0.044871033,8.0,140.3838,1.0,0.0,2.0,1.0,2528.7084,3.0
8.325,0.0,0.029760052,6.0,38.7138,1.0,0.0,2.0,1.0,284.2966,3.0
15.85,0.0,0.078999287,3.0,38.6506,2.0,1.0,1.0,1.0,759.012,23.0
13.1,0.0,0.020870744,4.0,117.3782,8.0,2.0,0.0,1.0,1787.673,13.0
6.26,0.0,0.031599715,9.0,111.3228,2.0,1.0,1.0,1.0,2431.5016,23.0
17.25,0.0,0.042413704,4.0,173.1764,3.0,1.0,2.0,2.0,4466.1864,25.0
5.765,0.0,0.072284689,5.0,119.9098,6.0,2.0,1.0,1.0,2048.6666,20.0
13.6,0.0,0.009984847,9.0,175.437,1.0,0.0,2.0,1.0,1940.807,3.0
10.5,0.0,0.052852621,5.0,88.783,2.0,2.0,1.0,1.0,2067.309,23.0
7.975,0.0,0.014660821,0.0,85.125,7.0,1.0,1.0,1.0,2663.2,18.0
12.65,1.0,0.076354362,5.0,192.1846,3.0,1.0,2.0,2.0,1146.5076,25.0
12.3,0.0,0.076709639,9.0,247.846,7.0,1.0,1.0,1.0,3448.844,18.0
5.985,0.0,0.005677876,0.0,184.8924,7.0,2.0,1.0,1.0,1665.8316,18.0
14.773225446685599,0.0,0.0,6.0,184.7266,5.0,1.0,2.0,3.0,8114.7704,1.0
15.15,1.0,0.012282366,13.0,132.5284,9.0,1.0,0.0,1.0,1713.7692,15.0
12.35,0.0,0.026681262,3.0,56.4246,8.0,2.0,0.0,1.0,810.9444,13.0
14.3,0.0,0.127541722,5.0,84.9224,8.0,2.0,0.0,1.0,1193.1136,13.0
8.695,0.0,0.119513002,9.0,93.4094,6.0,2.0,1.0,1.0,856.8846,20.0
16.35,0.0,0.054463442,10.0,163.8842,0.0,2.0,2.0,0.0,165.7842,14.0
6.135,1.0,0.0,0.0,151.3366,7.0,2.0,1.0,1.0,1057.9562,18.0
19.5,0.0,0.015756784,9.0,185.0608,7.0,1.0,1.0,1.0,2205.1296,18.0
9.5,1.0,0.010907967,13.0,182.3608,1.0,0.0,2.0,1.0,2940.1728,3.0
8.895,0.0,0.07543556,7.0,235.8616,6.0,2.0,1.0,1.0,3046.7008,20.0
18.25,0.0,0.0,5.0,196.8452,8.0,2.0,0.0,1.0,3327.6684,13.0
21.35,0.0,0.115194717,3.0,258.3278,0.0,2.0,2.0,0.0,520.6556,14.0
19.7,0.0,0.066922802,13.0,174.837,6.0,2.0,1.0,1.0,2999.429,20.0
11.11082011435899,0.0,0.064636203,0.0,90.0804,5.0,1.0,2.0,3.0,2113.2492,1.0
16.6,0.0,0.103195401,6.0,117.8466,7.0,1.0,1.0,1.0,942.7728,18.0
10.631358015882991,0.0,0.13121032,4.0,74.0354,4.0,2.0,0.0,0.0,75.2354,1.0
10.895,0.0,0.035747522,6.0,133.6284,8.0,2.0,0.0,1.0,1581.9408,13.0
11.84030415503533,1.0,0.192650072,5.0,37.4506,4.0,2.0,0.0,0.0,37.9506,1.0
10.854264440535424,0.0,0.098031771,8.0,151.3024,4.0,2.0,0.0,0.0,151.8024,1.0
9.280954834311455,1.0,0.030118338,1.0,248.8092,5.0,1.0,2.0,3.0,3486.1288,1.0
8.51,0.0,0.016201845,9.0,195.2478,2.0,1.0,1.0,1.0,4262.4516,23.0
14.15,0.0,0.05837308,13.0,243.9828,0.0,2.0,2.0,0.0,731.0484,14.0
6.65,0.0,0.087652908,6.0,128.8678,6.0,2.0,1.0,1.0,1398.8458,20.0
15.25,1.0,0.065999008,13.0,177.966,9.0,1.0,0.0,1.0,2336.958,15.0
18.25,0.0,0.088750333,5.0,196.5452,1.0,0.0,2.0,1.0,2348.9424,3.0
12.661526508661531,1.0,0.100277876,6.0,196.8768,5.0,1.0,2.0,3.0,7094.7648,1.0
16.0,1.0,0.099252438,5.0,87.4856,6.0,2.0,1.0,1.0,1054.6272,20.0
19.2,0.0,0.0,9.0,127.831,7.0,1.0,1.0,1.0,1298.31,18.0
12.15,0.0,0.0,9.0,117.815,2.0,1.0,1.0,1.0,2330.3,23.0
8.895,0.0,0.026384672,5.0,208.9954,9.0,1.0,0.0,1.0,4584.6988,15.0
10.895,0.0,0.228993134,4.0,263.4568,0.0,2.0,2.0,0.0,527.3136,14.0
16.0,1.0,0.065431917,4.0,76.1986,2.0,2.0,1.0,1.0,1869.5664,23.0
15.192438594671911,0.0,0.026749991,5.0,106.928,5.0,1.0,2.0,3.0,2876.256,1.0
9.195,0.0,0.0,0.0,43.6744,3.0,1.0,2.0,2.0,407.4696,25.0
11.35,1.0,0.043333912,6.0,201.0742,3.0,1.0,2.0,2.0,2189.8162,25.0
10.0,0.0,0.089656812,8.0,144.0102,2.0,2.0,1.0,1.0,1603.9122,23.0
9.395,0.0,0.039954281,11.0,82.4908,6.0,2.0,1.0,1.0,2013.3792,20.0
11.346940447415133,0.0,0.087854925,14.0,95.9752,4.0,2.0,0.0,0.0,95.8752,1.0
20.75,0.0,0.149404057,2.0,192.8478,0.0,2.0,2.0,0.0,774.9912,14.0
9.8,0.0,0.0268952,10.0,128.402,7.0,1.0,1.0,1.0,2403.538,18.0
5.695,0.0,0.065857092,5.0,258.5646,3.0,1.0,2.0,2.0,4380.2982,25.0
18.2,0.0,0.161817014,6.0,37.819,7.0,2.0,1.0,1.0,219.714,18.0
19.35,1.0,0.082197959,0.0,49.2034,1.0,0.0,2.0,1.0,729.051,3.0
18.35,0.0,0.015335349,7.0,106.6938,7.0,1.0,1.0,1.0,1393.5194,18.0
6.36,0.0,0.00599072,9.0,163.6526,7.0,1.0,1.0,1.0,5262.4832,18.0
9.8,0.0,0.013898123,14.0,46.506,3.0,1.0,2.0,2.0,372.848,25.0
12.330224317542367,1.0,0.078912473,0.0,99.9042,5.0,1.0,2.0,3.0,3273.7386,1.0
14.924648856323548,0.0,0.059776237,9.0,231.7642,5.0,1.0,2.0,3.0,5344.3766,1.0
6.635,1.0,0.0,5.0,39.7506,1.0,0.0,2.0,1.0,303.6048,3.0
18.1,0.0,0.297883712,4.0,156.7288,0.0,2.0,2.0,0.0,314.2576,14.0
8.93,0.0,0.022059594,9.0,56.0614,0.0,1.0,2.0,0.0,276.307,14.0
8.3,0.0,0.03532494,6.0,38.9506,1.0,0.0,2.0,1.0,721.0614,3.0
8.895,0.0,0.124967595,9.0,112.7544,7.0,1.0,1.0,1.0,3467.4864,18.0
16.35,1.0,0.062411404,6.0,225.9062,8.0,2.0,0.0,1.0,5416.9488,13.0
8.6,0.0,0.032754431,8.0,140.5154,3.0,1.0,2.0,2.0,283.6308,25.0
9.750170654092571,0.0,0.160178832,9.0,160.2894,4.0,2.0,0.0,0.0,323.5788,1.0
19.0,1.0,0.104035148,6.0,227.772,2.0,2.0,1.0,1.0,5206.556,23.0
7.56,0.0,0.06390019,5.0,157.263,7.0,1.0,1.0,1.0,2503.408,18.0
12.6,1.0,0.062648111,5.0,104.899,1.0,0.0,2.0,1.0,1960.781,3.0
15.6,0.0,0.111685868,11.0,184.7924,0.0,2.0,2.0,0.0,370.1848,14.0
8.71,0.0,0.233039817,3.0,49.5376,0.0,2.0,2.0,0.0,95.8752,14.0
18.1,0.0,0.17824575,4.0,158.1288,9.0,1.0,0.0,1.0,3299.7048,15.0
13.35,0.0,0.140241213,5.0,150.2392,2.0,1.0,1.0,1.0,2684.5056,23.0
16.6,0.0,0.0,6.0,173.3738,8.0,2.0,0.0,1.0,2085.2856,13.0
6.695,0.0,0.033935576,5.0,221.9456,6.0,2.0,1.0,1.0,2210.456,20.0
11.519074513349755,1.0,0.016516275,6.0,47.4034,5.0,1.0,2.0,3.0,2187.153,1.0
16.6,0.0,0.026537206,5.0,57.2614,8.0,2.0,0.0,1.0,1049.9666,13.0
15.35,0.0,0.015673267,11.0,145.047,6.0,2.0,1.0,1.0,2719.793,20.0
19.7,0.0,0.089083914,6.0,54.593,0.0,2.0,2.0,0.0,56.593,14.0
14.3,0.0,0.131152799,0.0,78.6328,2.0,2.0,1.0,1.0,231.6984,23.0
8.290691882770902,1.0,0.083109455,3.0,195.8426,5.0,1.0,2.0,3.0,5734.5354,1.0
10.0,0.0,0.045818773,5.0,138.718,1.0,0.0,2.0,1.0,1398.18,3.0
14.8,0.0,0.044869794,14.0,76.467,6.0,2.0,1.0,1.0,1531.34,20.0
12.723001581673099,1.0,0.0,3.0,160.692,4.0,2.0,0.0,0.0,319.584,1.0
8.71,1.0,0.04605781,4.0,43.8744,9.0,1.0,0.0,1.0,633.8416,15.0
12.15,0.0,0.030815427,5.0,252.0698,0.0,1.0,2.0,0.0,1014.6792,14.0
17.85,0.0,0.01806055,8.0,97.0094,7.0,0.0,1.0,1.0,2094.6068,18.0
9.5,1.0,0.035205866,6.0,171.3448,9.0,1.0,0.0,1.0,2386.2272,15.0
11.8,1.0,0.076705948,13.0,34.7558,6.0,2.0,1.0,1.0,780.9834,20.0
14.1,0.0,0.089677773,3.0,139.8496,8.0,2.0,0.0,1.0,1693.7952,13.0
16.03466662631888,0.0,0.132327406,4.0,168.4158,4.0,2.0,0.0,0.0,334.2316,1.0
19.35,1.0,0.065520388,10.0,168.3816,8.0,2.0,0.0,1.0,1342.2528,13.0
19.75,0.0,0.012518707,6.0,190.6872,2.0,1.0,1.0,1.0,4916.2672,23.0
10.3,1.0,0.050353695,3.0,78.696,2.0,1.0,1.0,1.0,1757.712,23.0
16.148295922381312,0.0,0.110762642,11.0,108.5912,5.0,1.0,2.0,3.0,1637.868,1.0
13.897457682925587,0.0,0.045050674,13.0,84.925,5.0,1.0,2.0,3.0,1747.725,1.0
10.8,0.0,0.083016832,4.0,193.4504,2.0,2.0,1.0,1.0,2876.256,23.0
17.75,1.0,0.0,6.0,139.9838,7.0,1.0,1.0,1.0,1966.7732,18.0
8.575,0.0,0.023983258,14.0,106.328,3.0,1.0,2.0,2.0,958.752,25.0
19.1,0.0,0.075836522,4.0,40.2138,0.0,2.0,2.0,0.0,81.2276,14.0
20.7,1.0,0.100330684,6.0,123.4388,9.0,1.0,0.0,1.0,1238.388,15.0
11.573234382786792,0.0,0.051778173,13.0,157.892,4.0,2.0,0.0,0.0,319.584,1.0
6.785,1.0,0.022970468,13.0,211.0928,6.0,2.0,1.0,1.0,4418.2488,20.0
6.57,0.0,0.066014596,7.0,259.7278,1.0,0.0,2.0,1.0,2863.6058,3.0
5.78,1.0,0.07429945,13.0,264.9568,7.0,1.0,1.0,1.0,1845.5976,18.0
